"ID","Crop","lat","long","YieldM","Year"
95004,"Corn",38.97,-91.07,192.06,2019
95007,"Corn",40.15,-88.98,194.98,2019
95008,"Corn",43.26,-84.15,238.69,2019
95009,"Corn",42.18,-93.11,248.1,2019
95011,"Corn",46.41,-96.22,185.2,2019
95012,"Corn",42.33,-90.53,217.55,2019
95013,"Corn",42.03,-90.65,208.6,2019
95046,"Corn",43.69,-83.46,239.11,2019
95047,"Corn",39.76,-92.63,186.5,2019
95048,"Corn",45.08,-99.02,175.25,2019
95051,"Soybean",36.93,-88.7,54.09,2019
95052,"Corn",42.56,-90.44,187.41,2019
95053,"Corn",43.33,-83.99,204.4,2019
95354,"Corn",43.32,-83.98,242.98,2019
95356,"Corn",42.94,-95.53,273.22,2019
95359,"Corn",43.13,-84.45,172.86,2019
95360,"Corn",36.49,-89.91,272.4,2019
95361,"Corn",43.31,-83.62,228.39,2019
95362,"Soybean",40.05,-84.62,55.23,2019
30323,"Corn",39.8612257600619,-88.1589766153777,224.17,2014
30609,"Corn",40.8252260602356,-87.992697600613,240.92,2014
30772,"Corn",40.1467491062873,-88.9652358358643,7.83,2014
31337,"Corn",40.4904231061425,-87.2917889405064,253.33,2014
30490,"Corn",39.6986821216836,-89.4886608674043,26.67,2014
30624,"Corn",39.3155600248763,-87.2590065232317,221.08,2014
30800,"Corn",42.2709923423238,-89.838279899497,242.38,2014
31360,"Corn",40.4357934251275,-85.8665407817309,261,2014
30794,"Corn",41.29328743267,-88.1450595626479,219.54,2014
31335,"Corn",40.7236635009709,-87.669926865032,250.89,2014
31345,"Corn",40.8700895939607,-85.015556463759,232.6,2014
31343,"Corn",40.1281514654189,-87.6313145386343,255.67,2014
31365,"Corn",41.185497933384,-90.3810000249304,275,2014
30189,"Corn",41.2079019341281,-90.3795674013138,235.69,2014
30188,"Corn",41.1792988453665,-90.3612442299365,236.15,2014
31367,"Corn",41.0147899598898,-86.4094688412133,256.14,2014
30205,"Corn",38.4443537941933,-90.0880292777282,205.38,2014
31352,"Corn",38.8811993278878,-86.0350954140214,207,2014
30368,"Corn",40.8350791117127,-89.4237306421546,26,2014
30662,"Corn",40.4658909164338,-87.8003647980962,247.75,2014
30133,"Corn",40.1467491062873,-88.9652358358643,248.08,2014
30280,"Corn",41.5180121938088,-89.1080425452265,207.92,2014
30290,"Corn",40.8132654124699,-88.8914956432086,216.08,2014
30356,"Corn",40.9240267529334,-84.9077489771328,219.38,2014
30374,"Corn",41.5273268094858,-88.6886675464693,229.44,2014
31334,"Corn",39.4826178417411,-85.3906506966715,240.33,2014
31150,"Corn",39.584652466839,-85.3556428053704,218.22,2014
30248,"Corn",40.0419171588509,-89.4512464262808,256.25,2014
30263,"Corn",41.0464083001041,-89.5750307476701,48.57,2014
30310,"Corn",40.6137523408989,-87.5852124361043,239.75,2014
31362,"Corn",40.6439599838673,-87.9290618811002,269,2014
30501,"Corn",41.2080598164085,-88.850669399972,222.85,2014
31332,"Corn",41.495729995444,-88.7477670568035,248.67,2014
31357,"Corn",39.7276932040792,-85.8544902188477,241,2014
30329,"Corn",38.804503450375,-86.1240296760279,189.08,2014
30346,"Corn",41.8743401278957,-88.6888123013459,220.92,2014
30228,"Corn",41.8694002364329,-88.6889571434566,187.83,2014
30229,"Corn",41.8694002364329,-88.6889571434566,222.85,2014
30173,"Corn",38.1465942569205,-89.6132793801385,212.23,2014
30247,"Corn",40.3002060108998,-89.4759086777425,259.64,2014
30450,"Corn",40.8599806251069,-85.0535345199014,227.85,2014
30155,"Corn",38.0095300398805,-87.8600251859128,272.31,2014
31313,"Corn",41.2728390652717,-90.2474915995569,224,2014
31331,"Corn",41.2080598164085,-88.850669399972,228.33,2014
31341,"Corn",40.7236635009709,-87.669926865032,267.2,2014
30429,"Corn",39.7994999505634,-85.0241651610925,200.77,2014
31358,"Corn",41.2549588288879,-88.8169002627362,237,2014
31340,"Corn",38.9613968461886,-85.8972491780064,203,2014
31361,"Corn",40.4792574950384,-85.4148405486516,234,2014
31344,"Corn",40.6475521764929,-87.6536033452174,189,2014
31338,"Corn",40.9082069757724,-89.5107860369453,240,2014
30427,"Corn",40.0506897252517,-85.108839240138,250.85,2014
30147,"Corn",38.2789319844246,-87.6288119016472,277.69,2014
30203,"Corn",40.0973681187448,-89.9669464388263,290.36,2014
31347,"Corn",40.8315814872969,-88.603843847215,248,2014
30409,"Corn",40.3189981598383,-89.1643283331853,253.23,2014
30264,"Corn",40.8027767471502,-89.4464303363902,26.88,2014
30242,"Corn",41.3559988973323,-90.3829589911637,171.54,2014
30355,"Corn",41.5651828573041,-86.0107004554609,194.92,2014
30291,"Corn",40.5331831318971,-89.3623298953077,232.5,2014
31350,"Corn",40.3284485461646,-86.3834683283999,252.17,2014
30169,"Corn",40.3284485461646,-86.3834683283999,258.38,2014
30391,"Corn",41.3568399352159,-85.7109239708638,187.77,2014
31346,"Corn",41.1261567707195,-86.9303486789476,203.2,2014
30272,"Corn",38.1529134341088,-87.61012061977,224.54,2014
30286,"Corn",41.8589195786767,-90.4405079758616,237.46,2014
31342,"Corn",41.8589195786767,-90.4405079758616,279,2014
30135,"Corn",39.401630867072,-89.1765348232228,228.15,2014
30580,"Corn",39.3343590833061,-85.4747191182919,13,2014
30168,"Corn",40.6409296453879,-87.9223846793087,261.92,2014
30769,"Corn",41.0541712228248,-89.6112538793623,232,2014
30187,"Corn",41.785289543079,-90.1449531643563,266.15,2014
30161,"Corn",41.1783490021058,-89.6501477430231,228.85,2014
30162,"Corn",41.1783490021058,-89.6501477430231,211.85,2014
30241,"Corn",41.2924688382674,-90.7655572571609,227.08,2014
31348,"Corn",41.2941998839186,-90.1847268050972,218.67,2014
30190,"Corn",41.54967199187,-90.050304361856,256.46,2014
30245,"Corn",40.7667396725989,-89.4664827430834,262.31,2014
30182,"Corn",40.6062563333642,-87.0166380923733,260.54,2014
30719,"Corn",40.877978115099,-88.272470643005,266.71,2014
30302,"Corn",41.0833564292569,-88.8904855147939,242,2014
31363,"Corn",40.6439599838673,-87.9290618811002,242,2014
30582,"Corn",38.9727165489307,-88.15358662762,182.23,2014
30315,"Corn",38.1675365598654,-87.6025379032009,247.85,2014
30157,"Corn",38.2521599279394,-87.5123477361583,290.23,2014
30762,"Corn",40.8511783442063,-89.2829215464914,256.54,2014
30625,"Soybean",39.3155600248763,-87.2590065232317,65.09,2014
30564,"Soybean",40.7514739587573,-87.4894519051805,75.62,2014
30423,"Soybean",41.2079019341281,-90.3795674013138,69.15,2014
30671,"Soybean",40.7654348921077,-86.891239425858,75.6,2014
30439,"Soybean",38.4443537941933,-90.0880292777282,54.08,2014
30679,"Soybean",40.4653075298197,-87.8002573066286,73.38,2014
30413,"Soybean",40.8849238571514,-88.8924072634837,60.75,2014
30357,"Soybean",40.9240267529334,-84.9077489771328,68.46,2014
30577,"Soybean",38.804503450375,-86.1240296760279,60.92,2014
30438,"Soybean",38.1465942569205,-89.6132793801385,60.42,2014
30371,"Soybean",40.8414353823381,-88.9498609668094,63,2014
30485,"Soybean",39.1249776133273,-89.8287491947188,68.82,2014
30451,"Soybean",40.8599806251069,-85.0535345199014,70.38,2014
30410,"Soybean",40.5177477168847,-88.9027666989232,58.92,2014
30579,"Soybean",39.3343590833061,-85.4747191182919,62.62,2014
30947,"Soybean",39.9841459660645,-88.2539888510039,53.62,2014
30565,"Soybean",40.6721102936562,-87.3051139272652,60.08,2014
30503,"Soybean",41.2128343207484,-88.6064899377596,69.77,2014
30289,"Soybean",41.8590494614646,-90.419699184469,67.23,2014
30581,"Soybean",39.3343590833061,-85.4747191182919,60.17,2014
30183,"Soybean",40.6062563333642,-87.0166380923733,78.38,2014
30399,"Soybean",41.7989538521397,-88.6320167551684,64.25,2014
30297,"Soybean",40.0603581162352,-85.826411415054,73,2014
19472,"Wheat",40.8599806251069,-85.0535345199014,109.42,2014
30295,"Wheat",38.2012491342413,-87.5784013432466,85.6,2014
29622,"Wheat",39.2759373605219,-85.8107651279075,74.7,2014
43015,"Corn",39.9107896177428,-88.7197494506836,254,2015
42586,"Corn",40.5371555666782,-87.4884223937988,250,2015
31640,"Corn",38.2338654155698,-87.4834442138672,256.33,2015
42759,"Corn",43.2613467610637,-92.8106331825256,235,2015
31415,"Corn",41.2652270815557,-90.0316715240479,267.31,2015
42924,"Corn",40.0311634154576,-84.8385715484619,143.71,2015
31698,"Corn",40.9332277347686,-93.174877166748,216.73,2015
42928,"Corn",41.2666464156208,-90.0373363494873,264.8,2015
31672,"Corn",40.8351094615736,-85.0610904452915,173.38,2015
42952,"Corn",41.5444969795409,-91.4046192169189,260.14,2015
31472,"Corn",41.5403534185772,-91.4002418518066,227.25,2015
31475,"Corn",41.5387151933343,-91.4015293121338,245.54,2015
42620,"Corn",41.0304851070969,-93.3676528930664,238.11,2015
32009,"Corn",40.3823167596764,-90.3114795684814,204.45,2015
42971,"Corn",42.2729267135323,-93.8489055633545,246,2015
42989,"Corn",40.8640691305425,-90.8670616149902,174.11,2015
31898,"Corn",39.4121919488782,-88.6320304870605,199.23,2015
31409,"Corn",41.2236656336173,-90.4436588287354,256.46,2015
31382,"Corn",41.2379634307305,-90.3987693786621,270.46,2015
32008,"Corn",40.6285456063659,-90.5070018768311,215.33,2015
31411,"Corn",41.6370154288209,-89.2770481109619,243.62,2015
42973,"Corn",41.3139184065944,-90.2035045623779,249.31,2015
31623,"Corn",38.3050926437364,-87.5669145584106,242.92,2015
31400,"Corn",40.4627684229182,-87.8026485443115,179.38,2015
31536,"Corn",39.9499343532619,-90.6997132301331,137.7,2015
31522,"Corn",40.2850912551339,-87.5797462463379,243.23,2015
31863,"Corn",39.9397842116584,-87.9576373100281,230.46,2015
31451,"Corn",40.549287249082,-91.2767314910889,215,2015
31875,"Corn",40.920906449821,-84.9089527130127,152.85,2015
31874,"Corn",38.8805769838031,-89.013934135437,180.08,2015
31392,"Corn",40.9148422372091,-90.6760883331299,261,2015
31426,"Corn",41.3815743995047,-91.7675971984863,252.91,2015
31794,"Corn",40.0487242206956,-89.4369152073213,246.75,2015
31941,"Corn",41.2614205333408,-88.8357067108154,206.67,2015
42948,"Corn",41.5046564116238,-88.7418079376221,267.86,2015
31401,"Corn",41.3412470033919,-91.9655227661133,303.82,2015
31461,"Corn",38.142286202419,-89.6286106109619,177.38,2015
32010,"Corn",40.5414606087153,-90.4746437072754,219.45,2015
42515,"Corn",41.5669125724321,-92.521276473999,241.6,2015
42310,"Corn",43.3935172478871,-95.449241290086,249.43,2015
31467,"Corn",41.1376192709422,-90.2290821075439,233.85,2015
42287,"Corn",41.1460060088474,-91.4244890213013,219.67,2015
31645,"Corn",38.0019794068766,-87.9146146774292,256.54,2015
32122,"Corn",39.535358173941,-89.7201061248779,252.75,2015
32123,"Corn",39.5365496802875,-89.7201061248779,251.75,2015
42947,"Corn",41.2178552515922,-88.848237991333,202.86,2015
31676,"Corn",39.3996577296305,-89.1771197319031,215.69,2015
42969,"Corn",42.0760557817443,-91.5427207946777,261.57,2015
31520,"Corn",39.7911931815674,-87.6835155487061,202.08,2015
42929,"Corn",41.1852429783718,-90.3740501403809,301,2015
31856,"Corn",41.4182081298917,-94.5972633361816,38.8,2015
42224,"Corn",41.0035447322998,-91.1309909820557,205.33,2015
31791,"Corn",40.5197991916583,-88.9023789263507,226.38,2015
31500,"Corn",41.0752102705666,-89.5882701873779,221.77,2015
32051,"Corn",42.8699254870066,-94.5428466796875,237.25,2015
31936,"Corn",39.2463935089203,-85.4229057775627,199.77,2015
32107,"Corn",40.5099491328261,-85.7026290893555,208.92,2015
31424,"Corn",39.9831052092649,-85.1168886375412,230.62,2015
31477,"Corn",40.8797107502279,-91.8312835693359,228.92,2015
31418,"Corn",42.0673271390904,-91.5007495880127,228.92,2015
42183,"Corn",38.9009496327843,-90.3085868397801,194.77,2015
42304,"Corn",41.4032094680752,-89.5222663879395,242.54,2015
42442,"Corn",40.855370531925,-93.3103179931641,205.77,2015
31783,"Corn",40.1143216647371,-88.8251355461654,230.54,2015
31830,"Corn",38.4613852340774,-90.2299404144287,223.46,2015
31799,"Corn",39.953754842513,-89.2919098971233,234.92,2015
31471,"Corn",40.9864422414276,-90.9826755523682,237.91,2015
42179,"Corn",40.8721256751968,-89.6717190742493,197.67,2015
31989,"Corn",42.9511613545111,-92.5990390777588,221.4,2015
42962,"Corn",39.8471625761516,-84.8737621307373,299.33,2015
42941,"Corn",39.5648088611119,-85.3293514251709,221.29,2015
42174,"Corn",41.4606104892623,-89.4671630859375,255.08,2015
31468,"Corn",41.2523710259915,-90.3615403175354,196.1,2015
31501,"Corn",40.8915855283462,-89.312002658844,253.62,2015
32001,"Corn",39.6137222945858,-85.5812215805054,215.62,2015
32121,"Corn",38.2391913415679,-87.7962970733643,238.2,2015
31462,"Corn",42.2954053617499,-92.3192310333252,229.92,2015
31887,"Corn",42.2627483607785,-94.1830015182495,249.46,2015
31599,"Corn",41.6910848513167,-93.2540345191956,230.75,2015
31903,"Corn",41.1555226067462,-88.7964820861816,235.12,2015
31775,"Corn",40.6057423847484,-87.0174694061279,217.38,2015
31546,"Corn",40.3298611751399,-86.3788890838623,172.85,2015
42587,"Corn",40.3213545563134,-86.3542556762695,237.5,2015
32132,"Corn",38.23352831852,-87.5942516326904,281.29,2015
42946,"Corn",40.5569825535779,-91.4356899261475,225.89,2015
31589,"Corn",41.3568406231973,-85.7109242064861,192.15,2015
31667,"Corn",40.1970358674457,-85.9780597686768,185,2015
31465,"Corn",42.0627393420672,-92.0300674438477,236.73,2015
31626,"Corn",38.1865891635768,-85.9412384033203,222.08,2015
31991,"Corn",42.7092848575077,-93.2614481449127,8,2015
31422,"Corn",42.1343539633901,-91.5967082977295,233.69,2015
31661,"Corn",41.7823850342445,-90.1456546783447,282.15,2015
31894,"Corn",41.6412971119682,-95.3198719024658,263.77,2015
31429,"Corn",41.180559684374,-89.6778774261475,238.77,2015
42927,"Corn",41.3074068381744,-90.2084827423096,237,2015
31394,"Corn",40.8656269678826,-87.4096298217773,247.31,2015
32006,"Corn",40.4040195959727,-90.1027393341064,184.31,2015
42280,"Corn",42.5152093908311,-96.0149119608938,269,2015
31928,"Corn",40.8249813904429,-88.583836555481,274.31,2015
31485,"Corn",41.0014071635879,-91.3437867164612,235.77,2015
31590,"Corn",40.8571395558905,-87.4338984489441,224.25,2015
42960,"Corn",39.5382045162846,-88.2279396057129,250.43,2015
31486,"Corn",42.2507418263979,-92.51389503479,245.27,2015
31788,"Corn",40.0141541178194,-89.263925794639,147.46,2015
32149,"Corn",41.5219450900865,-93.197193145752,224.7,2015
31853,"Corn",38.8444540768592,-88.3795166015625,196.92,2015
31665,"Corn",42.3120369367106,-90.9792423248291,212.67,2015
31488,"Corn",42.3168605409576,-90.9772682189941,224.54,2015
31634,"Corn",38.3195047895004,-87.4606990814209,260.77,2015
42221,"Soybean",43.2848753205179,-92.9659008979797,76,2015
31670,"Soybean",41.3543915834576,-90.4644298553467,76.54,2015
31899,"Soybean",39.4048308550331,-88.6356353759766,71.3,2015
31450,"Soybean",41.2592268285089,-90.3781700134277,75.18,2015
31878,"Soybean",41.0030265401905,-85.5130290985107,60.15,2015
32012,"Soybean",40.5503307320285,-90.5342102050781,70.54,2015
31869,"Soybean",39.9427784132525,-87.9580879211426,74.85,2015
31876,"Soybean",40.9212307235948,-84.9090385437012,59,2015
31851,"Soybean",39.1654719942384,-88.1435680389404,69.56,2015
31866,"Soybean",39.7714051120359,-88.4736728668213,69.31,2015
31777,"Soybean",40.7499229346257,-87.0290565490723,65.08,2015
32130,"Soybean",38.2683084929263,-87.5843811035156,90.33,2015
31940,"Soybean",39.5814603994237,-85.5011966642772,75.27,2015
42240,"Soybean",40.1870044447875,-86.2600994110107,67.54,2015
31778,"Soybean",40.584984689354,-86.0770440101624,62.23,2015
31975,"Soybean",38.9937721850236,-89.388542175293,65.46,2015
31931,"Soybean",39.2447226674846,-85.422706856729,76,2015
42177,"Soybean",42.1774620103544,-90.0279808044434,72.54,2015
31779,"Soybean",40.9940223018812,-90.9683418273926,69.89,2015
31780,"Soybean",41.0006298486854,-90.9698867797852,73.92,2015
31572,"Soybean",41.3402159437077,-90.4521560668945,72.92,2015
32134,"Soybean",38.2800329383376,-87.6212882995605,87.6,2015
31773,"Soybean",40.6072411210975,-87.0131778717041,69.77,2015
31748,"Soybean",42.1347995103076,-91.5968370437622,66.09,2015
42212,"Soybean",41.3469961976953,-90.3489522271189,77.9,2015
32011,"Soybean",40.1096537191876,-90.1587867736816,93,2015
31449,"Soybean",41.5538752220904,-90.0538158416748,87.89,2015
42202,"Soybean",38.2829300670391,-87.540864944458,88,2015
31900,"Soybean",38.8422480135733,-88.379602432251,61,2015
31908,"Soybean",39.378496980024,-89.512095451355,55.69,2015
42672,"Soybean",40.8814629006681,-89.2797088623047,70.25,2015
42589,"Soybean",40.8813980070345,-89.2779922485352,72.62,2015
30706,"Wheat",39.267414083708,-85.7742977142334,107.92,2015
43345,"Corn",41.8193676939757,-94.339771270752,224.31,2016
43084,"Corn",41.3540372300785,-90.2275371551514,261,2016
43314,"Corn",41.4403457464514,-88.1942081451416,242.31,2016
43759,"Corn",42.2703227360457,-89.8398399353027,269.15,2016
43293,"Corn",41.2652120993449,-90.0314647814636,245.46,2016
43437,"Corn",40.8348204260587,-85.0631904602051,217.23,2016
44209,"Corn",42.595017485474,-94.0002679824829,244.15,2016
43564,"Corn",41.1490598724372,-87.7223110198975,117.12,2016
43141,"Corn",41.1578204322518,-85.4894822025595,209.62,2016
43129,"Corn",42.0393571377409,-90.6939625740051,228.62,2016
43070,"Corn",42.0777121769499,-93.471851348877,256.46,2016
43418,"Corn",41.3034173753703,-92.9349482059479,255.77,2016
43082,"Corn",41.1941450819318,-90.3607096361031,273.85,2016
43085,"Corn",41.2239238608372,-90.4429721832275,288.46,2016
43209,"Corn",42.1508291576414,-92.8247630596161,249.5,2016
43341,"Corn",42.2217801598505,-89.6314430236816,275.23,2016
43348,"Corn",41.4136380890398,-95.5326461791992,242.23,2016
43369,"Corn",40.8264751994178,-88.5837936401367,258.5,2016
43054,"Corn",42.2014132492482,-93.1209433078766,227.92,2016
43136,"Corn",40.2779050148995,-87.576516866684,252.23,2016
43685,"Corn",39.8936012249772,-88.6649284553617,249.82,2016
43716,"Corn",40.9219279068212,-84.9085450172424,181,2016
43098,"Corn",40.9146800848504,-90.6766891479492,271.92,2016
43058,"Corn",41.381509998673,-91.7672538757324,257.45,2016
43746,"Corn",40.6374041869026,-87.6935577392578,206.83,2016
43471,"Corn",42.5201301859413,-91.9540214538574,240,2016
43395,"Corn",42.0075961437484,-93.0777168273926,245.62,2016
43351,"Corn",41.2616786114179,-88.8351058959961,218.27,2016
44285,"Corn",43.0119571211604,-96.4497633226519,254.77,2016
43096,"Corn",41.3247480896413,-91.9641494750977,235.42,2016
43193,"Corn",39.1471027077007,-88.7485456466675,208.46,2016
43889,"Corn",42.7452472956067,-93.3617305755615,240.38,2016
43992,"Corn",41.2519999855664,-87.7501201629639,241.92,2016
43210,"Corn",42.085181345159,-93.0007803440094,248.69,2016
44556,"Corn",41.704975585396,-95.1901173591614,247.33,2016
43522,"Corn",42.0223906910206,-92.5108909606934,220.54,2016
43063,"Corn",42.3843128133935,-95.3848091543953,238,2016
43274,"Corn",41.0047106496483,-88.5632801055908,190.69,2016
43458,"Corn",43.1859338843125,-95.5723089561259,250.38,2016
44371,"Corn",41.933060978714,-89.9111652374268,260.82,2016
43693,"Corn",43.2753462563671,-92.8007411956787,233.38,2016
43339,"Corn",40.5187498092285,-88.9019693514047,255.33,2016
43368,"Corn",41.4388658505945,-90.941219329834,227.23,2016
43232,"Corn",41.6225004914826,-90.899076461792,267.55,2016
43318,"Corn",42.2892626293409,-90.4703736305237,214.77,2016
43651,"Corn",40.6678791443511,-91.5398240089417,246.58,2016
43845,"Corn",39.2447495854801,-85.423087436999,198.46,2016
43535,"Corn",41.6518156946794,-93.1073713302612,251.85,2016
43200,"Corn",39.9833114556371,-85.1193021965054,226.54,2016
43468,"Corn",40.8795485117299,-91.8297815322876,258.54,2016
43225,"Corn",42.0671359875001,-91.5007495880127,203.31,2016
43342,"Corn",42.1284024290253,-89.5678424835205,253.85,2016
44103,"Corn",42.369325070677,-93.4436130523682,237.5,2016
43924,"Corn",40.4628418880511,-87.8031527996063,242.54,2016
43748,"Corn",40.8259556175038,-87.6346778869629,12.71,2016
43166,"Corn",40.8124102504898,-88.903034873903,267.23,2016
43479,"Corn",42.6577599382844,-91.7265701293945,261.85,2016
44084,"Corn",42.6663438180875,-91.7433071136475,260,2016
43476,"Corn",42.6585805074341,-91.7274284362793,269.08,2016
43537,"Corn",41.7472381427977,-92.425811290741,47555.17,2016
43530,"Corn",41.0006298486854,-90.9704875946045,249,2016
43350,"Corn",41.0178581782998,-88.9048862457275,267.31,2016
43414,"Corn",41.9676911121899,-93.6103391647339,234.42,2016
43777,"Corn",38.2331912199075,-87.4831008911133,227.08,2016
44289,"Corn",43.1523031928741,-91.5388584136963,248.15,2016
43327,"Corn",39.8729733496704,-90.0503435095165,238.69,2016
44184,"Corn",43.388801257084,-95.4481780529022,241.92,2016
44252,"Corn",40.5348920429349,-88.1557239460286,217.33,2016
43853,"Corn",42.8265685041643,-92.1220779418945,266.23,2016
44182,"Corn",42.3547383629011,-92.3343372344971,235.85,2016
44892,"Corn",43.0288472089904,-95.1592075824738,1431.33,2016
43373,"Corn",43.4318551532715,-93.5832595825195,247.92,2016
43222,"Corn",42.2647333479518,-94.1818428039551,241.23,2016
44812,"Corn",42.7276971625508,-94.904214527247,252,2016
43474,"Corn",42.3816260086772,-90.7697296142578,250.54,2016
43559,"Corn",40.420175710042,-86.7421968747733,200.46,2016
43543,"Corn",41.86342467181,-92.4943256378174,233.15,2016
43191,"Corn",41.9140782410281,-93.3096957206726,236.46,2016
43100,"Corn",40.6062385753511,-87.0158898150622,269.77,2016
44035,"Corn",38.2418878641951,-87.6918411254883,211,2016
43355,"Corn",41.1728395929547,-88.6249923706055,255.38,2016
43337,"Corn",40.718107667436,-88.8568410038085,244.08,2016
43393,"Corn",41.8578632724703,-90.439453125,225.77,2016
43060,"Corn",42.7064282026534,-94.8738785123469,258.69,2016
43251,"Corn",40.8569934914807,-91.3272857666016,242.62,2016
43659,"Corn",41.782321031909,-90.1457405090332,262.85,2016
44718,"Corn",43.1424546982634,-95.505358537717,235.67,2016
43966,"Corn",41.0405589617337,-89.7186021842583,18.25,2016
43967,"Corn",41.0434857738594,-89.7179779856479,11.67,2016
43284,"Corn",41.1799731158404,-89.6772629934959,266.23,2016
43186,"Corn",41.1478965126027,-90.662784576416,254.69,2016
43756,"Corn",38.7434232096402,-86.484546661377,167.33,2016
43145,"Corn",41.6434458644642,-89.2515134811401,253.85,2016
43117,"Corn",41.1855013572571,-86.1156463623047,249.77,2016
43352,"Corn",41.158979908,-88.796911239624,271.5,2016
43250,"Corn",40.9432127747279,-91.3156986236572,249.58,2016
44183,"Corn",43.291872764641,-92.5732576847076,266.15,2016
43147,"Corn",38.2754511965053,-87.5782871246338,247.75,2016
43370,"Corn",41.0284131617578,-88.2093143463135,227.08,2016
43205,"Corn",40.361195540839,-90.4488945007324,196.92,2016
43536,"Corn",41.8491046861039,-92.4318408966064,235.09,2016
43163,"Corn",41.3458745148265,-90.3371438798479,265.15,2016
43061,"Corn",42.4754327871617,-95.9216603093713,231.82,2016
44074,"Corn",42.3167336087402,-90.975980758667,240.15,2016
43960,"Corn",38.2510552930201,-87.4971771240234,256.08,2016
43467,"Soybean",38.5208198129031,-87.183892661923,64.67,2016
44059,"Soybean",38.1691141355608,-87.6858329772949,77,2016
43384,"Soybean",41.8320315860405,-94.5631885528564,73.77,2016
43692,"Soybean",43.2840786854412,-92.970085144043,68.8,2016
43669,"Soybean",40.9957066414154,-88.8740730285645,68.77,2016
43310,"Soybean",40.9122153200318,-87.7346706390381,66.82,2016
43836,"Soybean",41.8170009313183,-95.2080345153809,70,2016
43438,"Soybean",40.8349178349538,-85.0613021850586,73.25,2016
43426,"Soybean",41.5404497834756,-91.3997268676758,71.77,2016
43427,"Soybean",41.4973603610302,-91.4816951751709,69.22,2016
43680,"Soybean",40.8719228537747,-88.7213802337646,67.45,2016
43849,"Soybean",37.459888409943,-89.394783773591,63.44,2016
43544,"Soybean",41.6113033130589,-93.0957412719727,65.83,2016
43398,"Soybean",41.3096967778732,-90.1839429995437,82.23,2016
43720,"Soybean",41.0032856367545,-85.5132007598877,88.62,2016
43721,"Soybean",41.003220862709,-85.5132865905762,93.38,2016
43707,"Soybean",39.9981639445858,-91.0461902618408,53.5,2016
43677,"Soybean",40.824721594143,-88.5833644866943,66.54,2016
43717,"Soybean",40.9210361595214,-84.9091243743896,58.62,2016
43718,"Soybean",40.9211658689673,-84.9092102050781,59.92,2016
43493,"Soybean",40.8432944645006,-88.949089050293,64.08,2016
43808,"Soybean",39.1294277275066,-89.8726487159729,70.85,2016
43506,"Soybean",42.067900590408,-93.0693054199219,75.2,2016
43682,"Soybean",40.7444283148708,-88.5517358779907,70.15,2016
43477,"Soybean",42.6594010657553,-91.7274284362793,80.83,2016
43478,"Soybean",42.6592748267184,-91.7270851135254,74.58,2016
43750,"Soybean",40.9681039622803,-87.7137279510498,56.31,2016
44281,"Soybean",40.5197716361402,-88.9017595291123,64.3,2016
43654,"Soybean",40.6676187336049,-91.5428066253662,73.15,2016
43994,"Soybean",41.1840802607712,-91.2341594696045,72,2016
43811,"Soybean",39.2468060213828,-85.4229211400397,68.17,2016
43835,"Soybean",40.8129809868297,-94.4422101974487,76.67,2016
43298,"Soybean",41.6648492990972,-91.931426525116,67,2016
43511,"Soybean",40.6725663638956,-84.9350452423096,65.83,2016
43538,"Soybean",41.7488390571632,-92.4256610870361,72.31,2016
43650,"Soybean",40.0089464031021,-88.2063102722168,75.36,2016
43180,"Soybean",41.0050834241618,-85.7672002646797,82.4,2016
43311,"Soybean",42.2630024426244,-94.1801905632019,82.09,2016
43313,"Soybean",42.2628277614653,-94.1831946372986,81.55,2016
43616,"Soybean",41.1015441897137,-85.7969983680795,66.11,2016
43978,"Soybean",40.9732236414776,-91.3644504547119,58,2016
43328,"Soybean",41.1806796750426,-89.6774024683646,83.92,2016
44080,"Soybean",41.1805273846319,-89.6779632568359,84.33,2016
43397,"Soybean",41.9573200044192,-92.9969501495361,73.4,2016
43495,"Soybean",40.617112392436,-89.1737937927246,71.57,2016
43358,"Soybean",40.5532980477923,-89.4799089431763,63.86,2016
43560,"Soybean",40.7499879569934,-87.030086517334,68.46,2016
43628,"Soybean",39.4121919488782,-88.6334896087646,77,2016
43439,"Soybean",40.0489712384232,-84.8375415802002,69.2,2016
43678,"Soybean",41.2765808902166,-88.9342403411865,70.75,2016
44447,"Soybean",40.8809275262879,-89.2770481109619,71.23,2016
44448,"Soybean",40.8811384318637,-89.2773914337158,74.85,2016
42311,"Wheat",39.2678958456068,-85.830066204071,76.11,2016
42175,"Wheat",40.8534530732019,-85.0308605471757,93.2,2016
42516,"Wheat",38.016319930187,-87.1854829791275,98.11,2016
71032,"Corn",40.6149187595085,-88.5392576221607,268,2017
68083,"Corn",38.0393994691245,-88.256691,243.85,2017
71437,"Corn",42.761617757644,-92.3653650283813,252.1,2017
68749,"Corn",42.6149175102225,-91.9814872741699,276.4,2017
67984,"Corn",40.4694289350286,-89.5790004730225,249.08,2017
68504,"Corn",40.9734180518456,-91.534309387207,183.54,2017
68221,"Corn",42.0204140326165,-92.5089168548584,246.08,2017
68038,"Corn",38.7127059596248,-87.6166534423828,262.54,2017
68472,"Corn",43.2852970642763,-92.9665768146515,232.23,2017
68750,"Corn",42.5901836629864,-92.3361396789551,138.69,2017
68649,"Corn",41.4016698431095,-87.7363430078964,233.85,2017
